completed_date,cycle_time,blocked_days,key,url,issue_type,summary,status,resolution,Backlog,Committed,Elaboration,Build,QA,Done
2019-09-19,15.0,0,FAB-22978,https://immediateco.atlassian.net/browse/FAB-22978,Story,build and deploy the api using codebuild,Complete,Done,2019-09-04,2019-09-04,2019-09-06,2019-09-10,2019-09-18,2019-09-19
2019-09-19,15.0,0,FAB-22977,https://immediateco.atlassian.net/browse/FAB-22977,Story,create github branch from previous tag for production,Complete,Done,2019-09-04,2019-09-04,2019-09-06,2019-09-10,2019-09-18,2019-09-19
2019-09-19,14.0,0,FAB-22976,https://immediateco.atlassian.net/browse/FAB-22976,Story,Protect SEO performance,Complete,Done,2019-09-05,2019-09-05,2019-09-05,2019-09-18,2019-09-19,2019-09-19
2019-09-13,8.0,0,FAB-22973,https://immediateco.atlassian.net/browse/FAB-22973,Bug,Redirect service only handles rules with a return status code of 301 or 302,Complete,Done,2019-09-05,2019-09-05,2019-09-05,2019-09-11,2019-09-12,2019-09-13
2019-09-17,12.0,0,FAB-22966,https://immediateco.atlassian.net/browse/FAB-22966,Story,Report API interaction error in Domain Alias Fabric admin,Complete,Done,2019-09-05,2019-09-05,2019-09-05,2019-09-11,2019-09-12,2019-09-17
2019-09-10,6.0,0,FAB-22965,https://immediateco.atlassian.net/browse/FAB-22965,Dev Task,Whitelist new IPs,Complete,Done,2019-09-04,2019-09-04,2019-09-06,2019-09-10,2019-09-10,2019-09-10
2019-09-27,24.0,0,FAB-22964,https://immediateco.atlassian.net/browse/FAB-22964,Story,Mandatory query string for List posts ,Complete,Done,2019-09-03,2019-09-03,2019-09-23,2019-09-24,2019-09-25,2019-09-27
2019-10-18,44.0,0,FAB-22963,https://immediateco.atlassian.net/browse/FAB-22963,Epic,List post item count and button,Complete,Done,,,2019-09-04,2019-10-16,,2019-10-18
2019-10-02,15.0,0,FAB-22962,https://immediateco.atlassian.net/browse/FAB-22962,Story,Push page data into GTM,Complete,Done,2019-09-17,2019-09-17,2019-09-17,2019-09-24,2019-09-30,2019-10-02
2019-09-10,6.0,0,FAB-22957,https://immediateco.atlassian.net/browse/FAB-22957,Story,allocate eips per environment,Complete,Done,2019-09-04,2019-09-04,2019-09-06,2019-09-10,2019-09-10,2019-09-10
2019-09-19,15.0,0,FAB-22956,https://immediateco.atlassian.net/browse/FAB-22956,Story,adjust security groups,Complete,Done,2019-09-04,2019-09-04,2019-09-06,2019-09-18,2019-09-18,2019-09-19
2019-09-12,8.0,0,FAB-22955,https://immediateco.atlassian.net/browse/FAB-22955,Story,run script for creating the production environment,Complete,Done,2019-09-04,2019-09-04,2019-09-06,2019-09-12,2019-09-12,2019-09-12
2019-09-19,15.0,0,FAB-22953,https://immediateco.atlassian.net/browse/FAB-22953,Story,update variables for production,Complete,Done,2019-09-04,2019-09-04,2019-09-06,2019-09-17,2019-09-18,2019-09-19
2019-09-19,15.0,0,FAB-22952,https://immediateco.atlassian.net/browse/FAB-22952,Story,mongo db peering for Production environment,Complete,Done,2019-09-04,2019-09-04,2019-09-06,2019-09-12,2019-09-17,2019-09-19
2019-09-12,8.0,0,FAB-22951,https://immediateco.atlassian.net/browse/FAB-22951,Story,mongo (ATLAS) db  cluster creation for production environment,Complete,Done,2019-09-04,2019-09-04,2019-09-06,2019-09-10,2019-09-12,2019-09-12
2019-09-19,15.0,0,FAB-22950,https://immediateco.atlassian.net/browse/FAB-22950,Story,Create and install a self signed certificates for Production environment,Complete,Done,2019-09-04,2019-09-04,2019-09-06,2019-09-18,2019-09-18,2019-09-19
2019-09-19,14.0,0,FAB-22948,https://immediateco.atlassian.net/browse/FAB-22948,Epic,Create & deploy Production environment,Complete,Done,,2019-09-05,2019-09-09,2019-09-12,,2019-09-19
2019-10-16,43.0,0,FAB-22946,https://immediateco.atlassian.net/browse/FAB-22946,Story,Live item count for Lists,Complete,Done,2019-09-03,2019-09-03,2019-09-03,2019-10-15,2019-10-15,2019-10-16
2019-09-11,8.0,0,FAB-22941,https://immediateco.atlassian.net/browse/FAB-22941,Story,Show default value for Recipe Ingredient in Fabric admin,Closed,Done,2019-09-03,2019-09-03,,,,2019-09-11
2019-09-18,15.0,0,FAB-22939,https://immediateco.atlassian.net/browse/FAB-22939,Spike,Investigate Technical Options for the Layout of the Mega Menu,Complete,Done,2019-09-03,2019-09-03,2019-09-03,2019-09-13,2019-09-18,2019-09-18
2019-09-25,22.0,0,FAB-22934,https://immediateco.atlassian.net/browse/FAB-22934,Story,GF/Mig/EdCol - Migrate Basic Data into List content type,Complete,Done,2019-09-03,2019-09-03,2019-09-06,2019-09-09,2019-09-20,2019-09-25
2019-09-25,22.0,0,FAB-22933,https://immediateco.atlassian.net/browse/FAB-22933,Dev Task,GF/Mig/EdCol - Set up IFT,Complete,Done,2019-09-03,2019-09-03,2019-09-03,2019-09-09,2019-09-20,2019-09-25
2019-09-18,15.0,0,FAB-22932,https://immediateco.atlassian.net/browse/FAB-22932,Bug,GF/Mig/EdRec - Tags derived from Keywords Taxonomy are being treated as hierachical,Complete,Done,2019-09-03,2019-09-03,2019-09-03,2019-09-09,2019-09-09,2019-09-18
2019-09-12,9.0,0,FAB-22920,https://immediateco.atlassian.net/browse/FAB-22920,Dev Task,Reactions - Fix PHP Unit in the API Skeleton,Complete,Done,2019-09-03,2019-09-03,2019-09-03,2019-09-10,2019-09-11,2019-09-12
2019-10-16,43.0,0,FAB-22918,https://immediateco.atlassian.net/browse/FAB-22918,Story,Add indictor to Fabric admin to show if requests are being passed through redirect service or not,Ready For Release,Done,2019-09-03,2019-09-03,2019-09-03,2019-10-14,2019-10-14,2019-10-16
2019-10-09,36.0,0,FAB-22916,https://immediateco.atlassian.net/browse/FAB-22916,Bug,"""redirect_service.final_destination_rule_generated"" metric is incremented even if rule generation disabled",Ready For Release,Done,2019-09-03,2019-09-03,2019-09-03,2019-10-08,2019-10-08,2019-10-09
2019-09-23,20.0,0,FAB-22915,https://immediateco.atlassian.net/browse/FAB-22915,Bug,LOWERCASE_INBOUND rewrites incoming path as /path/?/path/,Complete,Done,2019-09-03,2019-09-03,2019-09-03,,,2019-09-23
2019-09-19,14.0,0,FAB-22903,https://immediateco.atlassian.net/browse/FAB-22903,Epic,Headless SEO for Alpha,Complete,Done,,,2019-09-05,2019-09-16,,2019-09-19
2019-09-16,13.0,0,FAB-22898,https://immediateco.atlassian.net/browse/FAB-22898,Story,Validation on client slug should not be case-sensitive,Complete,Done,2019-08-30,2019-09-03,2019-09-03,2019-09-10,2019-09-11,2019-09-16
2019-11-07,69.0,0,FAB-22895,https://immediateco.atlassian.net/browse/FAB-22895,Dev Task,Identify regression scenarios for Glossary (Gherkin),Complete,Done,2019-08-30,2019-08-30,2019-08-30,2019-11-05,2019-11-07,2019-11-07
2019-09-23,24.0,0,FAB-22893,https://immediateco.atlassian.net/browse/FAB-22893,Discovery Design Story,Slate Mega Menu,Closed,Done,,,2019-08-30,2019-09-02,,2019-09-23
2019-11-20,83.0,0,FAB-22883,https://immediateco.atlassian.net/browse/FAB-22883,Epic,Deploy a verified container to remote environment (Codepipeline),Ready For Release,Done,,2019-08-29,2019-08-29,2019-09-24,,2019-11-20
2019-10-22,54.0,0,FAB-22882,https://immediateco.atlassian.net/browse/FAB-22882,Dev Task,Add unit testing for adapters in redirects api,Complete,Done,2019-08-29,2019-08-29,2019-08-29,2019-09-09,2019-10-21,2019-10-22
2019-10-15,42.0,0,FAB-22870,https://immediateco.atlassian.net/browse/FAB-22870,Story,Validate ACF domain alias fields are indeed domains,Ready For Release,Done,2019-09-03,2019-09-03,2019-09-03,2019-10-14,2019-10-14,2019-10-15
2019-09-17,19.0,0,FAB-22868,https://immediateco.atlassian.net/browse/FAB-22868,Story,Store Regex Rules as JSON serialised,Complete,Done,2019-08-29,2019-08-29,2019-08-29,2019-09-12,2019-09-13,2019-09-17
2019-10-16,49.0,0,FAB-22867,https://immediateco.atlassian.net/browse/FAB-22867,Story,"Enable ""Items"" text field to be overwritten",Complete,Done,2019-08-28,2019-08-28,2019-09-03,2019-10-07,2019-10-09,2019-10-16
2019-11-21,73.0,0,FAB-22863,https://immediateco.atlassian.net/browse/FAB-22863,Story,Allow the Mobile Banner Ad to be Dismissed,Complete,Done,2019-09-09,2019-09-09,2019-10-30,2019-11-19,2019-11-20,2019-11-21
2019-10-04,36.0,0,FAB-22861,https://immediateco.atlassian.net/browse/FAB-22861,Story,Add Items from Queue in Redis into Wordpress,Complete,Done,2019-08-29,2019-08-29,2019-08-29,2019-09-23,2019-10-03,2019-10-04
2019-10-01,33.0,0,FAB-22859,https://immediateco.atlassian.net/browse/FAB-22859,Story,"Extend the API to Read, Push and Clear the Queue ",Complete,Done,2019-08-29,2019-08-29,2019-08-29,2019-09-23,2019-09-25,2019-10-01
2019-10-02,34.0,0,FAB-22858,https://immediateco.atlassian.net/browse/FAB-22858,Story,Redis to store a Queue Table,Complete,Done,2019-08-29,2019-08-29,2019-08-29,2019-09-23,2019-10-01,2019-10-02
2019-09-20,22.0,0,FAB-22857,https://immediateco.atlassian.net/browse/FAB-22857,Story,"Extend the Create, Edit and Delete option in the API and in the redirect service to flag the source as external or not",Complete,Done,2019-08-29,2019-08-29,2019-08-29,2019-09-20,2019-09-20,2019-09-20
2019-09-05,9.0,0,FAB-22838,https://immediateco.atlassian.net/browse/FAB-22838,Sub-Task,Update Recipes Frontend to use new endpoint for Related Content requests,Ready For Release,Done,,,2019-08-27,2019-08-27,2019-09-03,2019-09-05
2019-09-05,6.0,0,FAB-22837,https://immediateco.atlassian.net/browse/FAB-22837,Sub-Task,Update Content Api to add list endpoint for multiple resource ids,Ready For Release,Done,,,,2019-08-30,2019-08-30,2019-09-05
2019-09-05,9.0,0,FAB-22835,https://immediateco.atlassian.net/browse/FAB-22835,Sub-Task,Update Content Api and Wordpress to save related post references,Ready For Release,Done,,,,2019-08-27,2019-08-29,2019-09-05
2019-11-29,87.0,0,FAB-22811,https://immediateco.atlassian.net/browse/FAB-22811,Epic,Glossary: Fabric post,Complete,Done,,,2019-09-03,2019-09-27,,2019-11-29
2019-11-08,64.0,0,FAB-22809,https://immediateco.atlassian.net/browse/FAB-22809,Epic,Glossary: schema override,Complete,Done,,,2019-09-05,2019-10-24,,2019-11-08
2019-09-19,27.0,0,FAB-22807,https://immediateco.atlassian.net/browse/FAB-22807,Discovery Story,Phase 1 | Summarise feedback from user testing of My Hub,Complete,Done,,,2019-08-23,2019-09-09,2019-09-10,2019-09-19
2019-09-09,0.0,0,FAB-22806,https://immediateco.atlassian.net/browse/FAB-22806,Discovery Story,Phase 1 | User testing of My Hub,Complete,Done,,,2019-09-09,2019-09-09,2019-09-09,2019-09-09
2019-09-09,17.0,0,FAB-22805,https://immediateco.atlassian.net/browse/FAB-22805,Discovery Story,Phase 1 | Prep for user testing of My Hub,Complete,Done,,,2019-08-23,2019-08-28,2019-09-09,2019-09-09
2019-09-05,13.0,0,FAB-22804,https://immediateco.atlassian.net/browse/FAB-22804,Discovery Story,Phase 1 | Create a prototype to test the nav of My Hub,Complete,Done,,,2019-08-23,2019-08-23,2019-09-05,2019-09-05
2019-09-04,8.0,0,FAB-22801,https://immediateco.atlassian.net/browse/FAB-22801,Story,Provide Environment Variables for API (Postman) Testing,Complete,Done,2019-08-27,2019-08-27,2019-08-27,2019-08-29,2019-09-04,2019-09-04
2019-09-04,13.0,0,FAB-22796,https://immediateco.atlassian.net/browse/FAB-22796,Story,Create serialised data for simple redirects,Ready For Release,Done,2019-08-22,2019-08-22,2019-08-22,2019-08-29,2019-09-02,2019-09-04
2019-09-04,13.0,0,FAB-22795,https://immediateco.atlassian.net/browse/FAB-22795,Spike,Create a defined relationship between Menu and Display locations,Complete,Done,2019-08-22,2019-08-22,2019-08-22,2019-08-28,2019-09-04,2019-09-04
2019-08-29,7.0,0,FAB-22784,https://immediateco.atlassian.net/browse/FAB-22784,Story,Create 'good food editor' user in WP,Complete,Done,2019-08-22,2019-08-22,2019-08-22,2019-08-28,2019-08-28,2019-08-29
2019-09-09,18.0,0,FAB-22783,https://immediateco.atlassian.net/browse/FAB-22783,Spike,Make sure recipes are only available on VPN,Closed,Done,2019-08-22,2019-08-22,2019-08-23,2019-09-09,,2019-09-09
2019-09-03,0.0,0,FAB-22781,https://immediateco.atlassian.net/browse/FAB-22781,Story,Handling invalid query strings on List posts,Closed,Done,2019-08-22,2019-09-03,,,,2019-09-03
2019-09-05,14.0,0,FAB-22780,https://immediateco.atlassian.net/browse/FAB-22780,Story,Ensure ads are live for the alpha,Complete,Done,2019-08-22,2019-08-22,2019-08-22,2019-09-05,2019-09-05,2019-09-05
2019-09-04,13.0,5,FAB-22776,https://immediateco.atlassian.net/browse/FAB-22776,Story,Create ten recipes,Complete,Done,2019-08-22,2019-08-22,2019-08-22,2019-08-28,2019-09-02,2019-09-04
2019-09-05,14.0,2,FAB-22775,https://immediateco.atlassian.net/browse/FAB-22775,Story,Alpha header,Complete,Done,2019-08-22,2019-08-22,2019-08-22,2019-08-27,2019-08-28,2019-09-05
2019-08-29,7.0,0,FAB-22774,https://immediateco.atlassian.net/browse/FAB-22774,Story,Hide grey boxes,Complete,Done,2019-08-22,2019-08-22,2019-08-22,2019-08-27,2019-08-27,2019-08-29
2019-09-09,17.0,0,FAB-22773,https://immediateco.atlassian.net/browse/FAB-22773,Epic,Alpha Prep,Complete,Done,,,2019-08-23,2019-08-28,,2019-09-09
2019-09-06,14.0,0,FAB-22771,https://immediateco.atlassian.net/browse/FAB-22771,Epic,Alpha: Build a test verified container (Code Build),Complete,Done,,2019-08-23,2019-08-23,2019-08-23,,2019-09-06
2019-11-25,70.0,0,FAB-22762,https://immediateco.atlassian.net/browse/FAB-22762,Story,List post Advanced section empty/default behaviour,Complete,Done,2019-08-21,2019-09-16,2019-10-15,2019-11-12,2019-11-20,2019-11-25
2019-08-22,1.0,0,FAB-22761,https://immediateco.atlassian.net/browse/FAB-22761,Bug,Recipe ingredient without a quantity displays as 'undefined',Complete,Done,2019-08-21,2019-08-21,2019-08-22,2019-08-22,2019-08-22,2019-08-22
2019-09-02,12.0,0,FAB-22759,https://immediateco.atlassian.net/browse/FAB-22759,Story,Not generate shortcut redirects,Ready For Release,Done,2019-08-21,2019-08-21,2019-08-22,2019-08-28,2019-08-29,2019-09-02
2019-10-07,18.0,0,FAB-22754,https://immediateco.atlassian.net/browse/FAB-22754,Story,Update swagger specs file to fix errors in postman tests generation,Complete,Done,2019-09-19,2019-09-19,2019-09-19,2019-10-03,2019-10-03,2019-10-07
2019-10-07,18.0,0,FAB-22753,https://immediateco.atlassian.net/browse/FAB-22753,Story,produce a list of params for used requests,Complete,Done,2019-09-19,2019-09-19,2019-09-19,2019-09-25,2019-10-03,2019-10-07
2019-08-21,1.0,0,FAB-22744,https://immediateco.atlassian.net/browse/FAB-22744,Story,Remove diet icons from Fabric admin,Complete,Done,2019-08-20,2019-08-20,2019-08-20,2019-08-20,2019-08-20,2019-08-21
2019-09-12,22.0,0,FAB-22742,https://immediateco.atlassian.net/browse/FAB-22742,Story,Build Infrastructure for Redirects Service API,Complete,Done,2019-08-21,2019-08-21,2019-08-22,2019-09-04,2019-09-11,2019-09-12
2019-09-17,28.0,0,FAB-22740,https://immediateco.atlassian.net/browse/FAB-22740,Spike,How do we build a Preview for headless content ?,Complete,Done,2019-08-20,2019-08-20,2019-08-20,2019-09-16,2019-09-16,2019-09-17
2019-08-21,1.0,0,FAB-22720,https://immediateco.atlassian.net/browse/FAB-22720,Spike,Reactions - Familarisation with API Platform ,Complete,Done,2019-08-20,2019-08-20,2019-08-20,2019-08-21,2019-08-21,2019-08-21
2019-10-02,23.0,0,FAB-22719,https://immediateco.atlassian.net/browse/FAB-22719,Epic,GF/Mig - IFT Framework 'Stage' Enhancements,Complete,Done,,2019-09-09,2019-09-09,2019-09-11,,2019-10-02
2019-11-07,49.0,0,FAB-22715,https://immediateco.atlassian.net/browse/FAB-22715,Story,test the healthcheck endpoint,Complete,Done,2019-09-19,2019-09-19,2019-09-19,2019-10-03,2019-10-03,2019-11-07
2019-11-27,69.0,0,FAB-22714,https://immediateco.atlassian.net/browse/FAB-22714,Story,Create enviroments - configuration,Closed,Done,2019-09-19,2019-09-19,2019-09-19,2019-09-26,2019-10-03,2019-11-27
2019-10-31,73.0,0,FAB-22680,https://immediateco.atlassian.net/browse/FAB-22680,Story,Cross Account CodePipeline Orchestration,Complete,Done,2019-08-19,2019-08-19,2019-08-19,2019-10-23,2019-10-31,2019-10-31
2019-11-27,69.0,0,FAB-22676,https://immediateco.atlassian.net/browse/FAB-22676,Story,Implement postman test automation framework (aka Davids framework for postman) for the new search api µService,Closed,Done,2019-09-19,2019-09-19,2019-09-19,2019-10-03,2019-10-07,2019-11-27
2019-11-12,55.0,0,FAB-22675,https://immediateco.atlassian.net/browse/FAB-22675,Story,Healthcheck update for the new search api microservice,Closed,Done,2019-09-18,2019-09-18,2019-09-18,2019-09-23,2019-09-25,2019-11-12
2019-11-12,55.0,0,FAB-22674,https://immediateco.atlassian.net/browse/FAB-22674,Dev Task,Add configuration for the new pipeline to the new search api microservice,Closed,Done,2019-09-18,2019-09-18,2019-09-18,2019-09-23,2019-09-25,2019-11-12
2019-11-15,88.0,0,FAB-22661,https://immediateco.atlassian.net/browse/FAB-22661,Story,Automatically update Task definitions to support fresh deployments,Closed,Done,2019-08-19,2019-08-19,2019-08-19,,,2019-11-15
2019-11-20,93.0,0,FAB-22660,https://immediateco.atlassian.net/browse/FAB-22660,Story,Deploy content-api service image to ECS using the commit hash as the image tag,Ready For Release,Done,2019-08-19,2019-08-19,2019-08-19,2019-11-12,2019-11-19,2019-11-20
2019-08-15,0.0,0,FAB-22658,https://immediateco.atlassian.net/browse/FAB-22658,Epic,Settings Endpoints: Pre-beta ,Complete,Done,,,2019-08-15,2019-08-15,,2019-08-15
2019-08-30,11.0,0,FAB-22657,https://immediateco.atlassian.net/browse/FAB-22657,Story,Support Feature Branch Process ,Complete,Done,2019-08-19,2019-08-19,2019-08-19,2019-08-20,2019-08-29,2019-08-30
2019-09-12,23.0,0,FAB-22649,https://immediateco.atlassian.net/browse/FAB-22649,Story,Recipe : Goes Well With,Complete,Done,2019-08-20,2019-08-20,2019-08-20,2019-08-27,2019-08-30,2019-09-12
2019-09-13,25.0,0,FAB-22648,https://immediateco.atlassian.net/browse/FAB-22648,Epic,Recipe : Goes Well With,Complete,Done,,2019-08-19,2019-08-23,2019-08-28,,2019-09-13
2019-10-14,35.0,0,FAB-22640,https://immediateco.atlassian.net/browse/FAB-22640,Epic,Recipes : Media & refinement,Complete,Done,,,2019-09-09,2019-09-30,,2019-10-14
2019-08-27,14.0,0,FAB-22614,https://immediateco.atlassian.net/browse/FAB-22614,Bug,Fabric: Default redirect status code is incorrect,Complete,Done,2019-08-13,2019-08-13,2019-08-13,2019-08-21,2019-08-21,2019-08-27
2019-09-13,31.0,0,FAB-22611,https://immediateco.atlassian.net/browse/FAB-22611,Bug,Updating a static rule to be regex or vice versa creates a new rule rather than updating the existing one,Complete,Done,2019-08-13,2019-08-13,2019-08-13,2019-09-11,2019-09-11,2019-09-13
2019-09-11,29.0,0,FAB-22609,https://immediateco.atlassian.net/browse/FAB-22609,Bug,Updating a rule in Fabric that does not exist in the API causes a 508 error,Complete,Done,2019-08-13,2019-08-13,2019-08-13,2019-09-11,2019-09-11,2019-09-11
2019-08-29,8.0,0,FAB-22602,https://immediateco.atlassian.net/browse/FAB-22602,Story,B. introduce a configuration per site for … different boost levels?,Closed,Done,2019-08-13,2019-08-21,,,,2019-08-29
2019-10-16,41.0,0,FAB-22592,https://immediateco.atlassian.net/browse/FAB-22592,Story,"Sticky Advert Logic - investigate, document, do",Complete,Done,2019-09-05,2019-09-05,2019-09-10,2019-09-27,2019-10-10,2019-10-16
2019-08-21,8.0,0,FAB-22584,https://immediateco.atlassian.net/browse/FAB-22584,Story,List posts must include at least one post in the list,Complete,Done,2019-08-13,2019-08-13,2019-08-14,2019-08-19,2019-08-19,2019-08-21
2019-11-25,104.0,0,FAB-22580,https://immediateco.atlassian.net/browse/FAB-22580,Story,Add autoscaling to Redirects Service,Ready For Release,Done,2019-08-13,2019-08-13,2019-08-16,2019-11-19,2019-11-21,2019-11-25
2019-10-17,14.0,0,FAB-22571,https://immediateco.atlassian.net/browse/FAB-22571,Story,Reactions/Rating - Create 'Feed Rating',Complete,Done,2019-10-03,2019-10-03,2019-10-03,2019-10-11,2019-10-16,2019-10-17
2019-10-16,13.0,0,FAB-22567,https://immediateco.atlassian.net/browse/FAB-22567,Story,Reactions/ReadFeed - Create 'Reaction',Complete,Done,2019-10-03,2019-10-03,2019-10-03,2019-10-08,2019-10-10,2019-10-16
